datetime,BNB,ETH,SOL,USDC,BNBUSDC,ETHUSDC,SOLUSDC,SUM
2026-04-07 03:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4112574324,-92.135769,0.005038572,98.7779440944
2026-04-07 04:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41197127800000005,-92.391414,0.0050461488,98.52302051680002
2026-04-07 05:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4103308059,-92.011224,0.005026575399999999,98.9015504713
2026-04-07 06:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41103778760000004,-91.955725,0.0050215241999999995,98.95775140180001
2026-04-07 07:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.411353527,-91.946548,0.0050429917999999995,98.96726560879998
2026-04-07 08:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41345388040000003,-92.41850800000002,0.0050600396,98.49742300999998
2026-04-07 09:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4153963641000001,-93.00496200000002,0.0050758246,97.91292727869997
2026-04-07 10:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4102278474,-91.30328400000002,0.0050114218,99.60937235919998
2026-04-07 11:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40984346900000007,-91.314646,0.005001319399999999,99.5976158784
2026-04-07 12:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.410735776,-91.20146299999999,0.004996899599999999,99.7116867656
2026-04-07 13:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40945222670000003,-90.676189,0.0049798518,100.23566016850002
2026-04-07 14:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40806571890000004,-90.43452800000001,0.0049621726,100.47591698149998
2026-04-07 15:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4108250067,-90.898622,0.0049792204,100.01459931710001
2026-04-07 16:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41267825970000005,-91.06031200000001,0.004981114599999999,99.85476446429998
2026-04-07 17:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41499139400000007,-91.74815000000001,0.005055619799999999,99.16931410379999
2026-04-07 18:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4141334065,-91.17131000000002,0.005047411599999999,99.7452879081
2026-04-07 19:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4176065399,-92.355143,0.005154118199999999,98.56503474809999
2026-04-07 20:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.41722902540000006,0.0,0.0051730602,98.5109251756
2026-04-07 21:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.420002041,0.0,0.0052349373999999995,98.5137600684
2026-04-07 22:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.4251911494000001,0.0,0.0053820536,98.519096293
2026-04-07 23:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.425630439,0.0,0.005402258399999999,98.5195557874
2026-04-08 00:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.423845825,0.0,0.0053517464,98.51772066139999
2026-04-08 01:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.42281624,0.0,0.0053473266,98.5166866566
2026-04-08 02:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.4223220392,0.0,0.0053422754,98.51618740459999
2026-04-08 03:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.4209561231,0.0,0.0053391184,98.5148183315
2026-04-08 04:00:00+00:00,0.00068639,0.0,6.314e-05,98.08852309,0.4222808558,0.0,0.005334698599999999,98.51613864439999
