Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1774303200000,91.62,91.9,91.17,91.52,109154.989,1774306799999,9986463.83092,36044,63074.663,5770824.01413
1774306800000,91.52,91.57,90.98,91.43,61213.408,1774310399999,5587034.83088,27862,33095.928,3020816.72336
1774310400000,91.44,91.68,90.6,91.0,102391.064,1774313999999,9336307.74657,44072,55628.494,5073544.06273
1774314000000,90.99,91.05,90.14,90.41,70453.471,1774317599999,6385612.17195,34629,27070.415,2455166.85394
1774317600000,90.41,90.76,90.12,90.16,73422.54,1774321199999,6636097.5652,29515,43616.59,3942447.2954
1774321200000,90.15,90.35,89.96,90.35,77268.912,1774324799999,6964754.45665,30692,43373.86,3910047.43612
1774324800000,90.34,90.82,90.14,90.34,48977.891,1774328399999,4428594.02849,23697,25961.619,2347817.19626
1774328400000,90.35,90.41,89.99,90.13,106395.582,1774331999999,9594953.83057,30369,50395.081,4543268.92859
1774332000000,90.13,90.53,90.06,90.47,71939.711,1774335599999,6498388.47233,25594,40602.315,3667739.54409
1774335600000,90.47,91.89,90.4,91.72,143786.298,1774339199999,13108603.38928,48864,86775.892,7910827.50156
1774339200000,91.71,91.95,91.26,91.58,125737.523,1774342799999,11528360.79219,42580,72924.641,6687354.31828
1774342800000,91.57,92.15,91.12,92.11,132029.602,1774346399999,12099914.67439,33669,75377.644,6909188.2417
1774346400000,92.12,92.22,91.74,91.86,99413.836,1774349999999,9144162.69318,28346,63511.811,5841202.01148
1774350000000,91.86,92.17,91.36,91.77,150059.549,1774353599999,13768647.91848,40648,82432.612,7566321.15918
1774353600000,91.78,91.86,91.36,91.59,77407.943,1774357199999,7094891.96746,25206,40355.89,3699269.56748
1774357200000,91.58,91.75,89.54,89.86,413859.265,1774360799999,37510252.71388,94301,161949.787,14682215.42959
1774360800000,89.86,90.23,88.7,89.57,353590.373,1774364399999,31646443.36295,119735,172003.836,15394198.91646
1774364400000,89.57,90.3,89.51,89.74,141150.91,1774367999999,12688809.72373,57821,77381.957,6955866.06319
1774368000000,89.74,89.98,89.09,89.28,100063.621,1774371599999,8958683.38282,43444,42013.782,3761203.52313
1774371600000,89.29,89.4,88.72,89.18,133600.759,1774375199999,11894200.10855,52624,53985.603,4806607.39566
1774375200000,89.18,89.69,88.89,88.9,107610.072,1774378799999,9597766.85598,36395,59034.528,5265868.36605
1774378800000,88.91,89.31,88.42,88.52,109765.428,1774382399999,9751176.65649,30391,50346.788,4475764.53044
1774382400000,88.53,90.24,88.51,90.04,175031.153,1774385999999,15694779.86905,58241,103338.227,9264678.71535
1774386000000,90.04,90.6,89.69,90.39,83945.162,1774389599999,7568008.32349,29678,46011.29,4149024.20423
1774389600000,90.39,90.77,90.07,90.32,74457.469,1774393199999,6732741.09709,30837,33430.263,3023391.89124
1774393200000,90.32,91.13,90.23,90.8,113684.392,1774396799999,10327399.49077,29495,65691.613,5967273.06325
1774396800000,90.8,91.62,90.71,91.32,101137.968,1774400399999,9227158.32449,36264,52997.141,4835686.96444
1774400400000,91.32,91.47,90.94,90.94,84865.272,1774403999999,7738475.31346,28864,42251.761,3853301.92964
1774404000000,90.95,91.5,90.82,91.13,68514.385,1774407599999,6243857.86348,27682,38531.273,3511495.44731
1774407600000,91.13,91.95,90.79,91.69,117772.064,1774411199999,10764244.1389,29224,63546.294,5810181.06979
1774411200000,91.69,92.11,91.59,92.05,76104.695,1774414799999,6984806.29025,20393,46594.461,4276863.41256
1774414800000,92.06,92.96,91.97,92.42,185267.194,1774418399999,17142670.00317,48140,97920.414,9060956.45171
