Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1774368000000,630.97,632.02,628.19,629.27,3384.992,1774371599999,2132748.69576,37594,1853.78,1167860.215
1774371600000,629.28,629.71,626.99,628.85,4201.924,1774375199999,2639422.85202,44035,1836.462,1153750.95692
1774375200000,628.84,632.46,628.69,630.69,2168.132,1774378799999,1366286.99318,21251,1304.923,822422.091
1774378800000,630.69,632.16,629.58,630.29,1193.496,1774382399999,752969.95893,11831,626.407,395215.66558
1774382400000,630.29,637.56,629.85,636.79,4915.66,1774385999999,3122377.28233,39917,3273.676,2079622.18614
1774386000000,636.79,637.7,635.06,637.62,2057.004,1774389599999,1308817.33088,18166,907.168,577353.96856
1774389600000,637.63,638.74,635.8,636.75,1966.873,1774393199999,1253381.62627,20023,1023.698,652360.80365
1774393200000,636.76,639.79,636.41,638.3,2619.92,1774396799999,1673303.78743,18649,1512.988,966249.79663
1774396800000,638.31,641.7,637.5,640.08,4241.533,1774400399999,2713463.86287,29900,2481.295,1587444.58711
1774400400000,640.08,641.27,638.24,638.99,6265.516,1774403999999,4007403.81872,34690,2087.455,1335500.82434
1774404000000,638.99,640.2,638.4,639.37,2467.855,1774407599999,1577640.81472,20579,1298.276,829979.33053
1774407600000,639.36,643.0,638.48,642.22,3445.67,1774411199999,2207985.99901,24633,1837.412,1177428.08322
1774411200000,642.22,643.19,641.59,642.82,2618.709,1774414799999,1681849.97184,22575,1488.21,955851.20149
1774414800000,642.82,645.86,642.46,643.83,3833.441,1774418399999,2470797.33119,32838,2037.433,1313242.41102
1774418400000,643.82,647.19,643.73,644.86,5217.029,1774421999999,3368554.98602,34501,2518.514,1626220.74485
1774422000000,644.86,646.2,643.09,643.57,6210.973,1774425599999,4004959.00629,34373,3676.557,2371449.39913
1774425600000,643.57,648.74,643.41,647.17,8500.907,1774429199999,5495235.69083,47241,4932.39,3188860.2381
